,gender,score
190,1,0.7905492826767253
191,0,0.12373686456324617
192,0,0.6304035936918602
193,0,0.4467837893598443
194,0,0.05304814556238424
195,1,0.7603798329931618
196,0,0.3871771605353035
197,1,0.08074205066486073
198,1,0.49351333659962204
199,0,0.9802196208867121
200,0,0.8027862047201706
201,0,0.6121079733126348
202,1,0.27015290885034915
203,0,0.562647209848489
204,1,0.7688095366999976
205,1,0.9015955178498737
206,0,0.1855173641237453
207,0,0.8081998048699255
208,1,0.7578242670000805
209,1,0.062476912529718764
210,0,0.17735265746172257
211,0,0.16811808553003804
212,0,0.046587665642645715
213,0,0.6180819365778487
214,1,0.9778056151797696
215,0,0.8257248372401523
216,0,0.15068130861924156
217,0,0.7809462079957844
218,0,0.9914009053596938
219,0,0.41712692049031186
220,1,0.2967344865265644
221,0,0.3841273293289894
222,1,0.14615080775268052
223,0,0.7160716450540174
224,1,0.47372549266371233
225,0,0.5987874469408813
226,0,0.704107511539752
227,1,0.19470449327060968
228,0,0.35372714566143193
229,1,0.478109733783762
230,1,0.22330612618913448
231,0,0.7990211721464736
232,0,0.45616770901383796
233,0,0.18919899818663954
234,0,0.6738821126214205
235,1,0.1367962053165559
236,1,0.7996372930360744
237,0,0.5875486877081882
238,0,0.20644675599686935
239,1,0.7635927576207867
240,0,0.7476612245495129
241,0,0.17148471561462808
242,0,0.1898540024430435
243,0,0.6285763353218152
244,0,0.22851809325072237
245,1,0.39475202037943335
246,1,0.47516435170105054
247,0,0.586907021209228
248,0,0.7004977478278982
249,1,0.6357177202255129
250,0,0.07719572586087098
251,0,0.9753774998485191
252,1,0.013624107882403425
253,1,0.7731774023024393
254,0,0.5171923103100214
255,1,0.9663389141778188
256,0,0.03806957256490473
257,1,0.7238818987054655
258,0,0.8086503897251437
259,0,0.8946786982446476
260,0,0.8251706908999306
261,0,0.5502318413843799
262,0,0.7052571857397395
263,1,0.2030238878627586
264,0,0.4459212699336125
265,0,0.33169158801131415
266,1,0.704821525210097
267,0,0.21099034319233878
268,0,0.9286021480947039
269,1,0.6726507166581916
270,1,0.14874563054472212
271,1,0.45870389566893033
272,0,0.17916738354631045
273,1,0.10793191475906139
274,0,0.03782382074919821
275,0,0.1698400611149269
276,0,0.5362287241229647
277,0,0.3877879224457944
278,0,0.46754172517189596
279,0,0.9993547388312316
280,1,0.5781662934797959
281,0,0.0013009227428301129
282,0,0.36993402912719053
283,0,0.940171392306082
284,0,0.9147340600510776
285,1,0.1940726296101899
286,0,0.47681396617715344
287,0,0.003781062133450641
288,1,0.41105631921743147
289,0,0.6232251272505113
290,0,0.9308048704555997
291,0,0.24520850380792691
292,1,0.16130745977739525
293,1,0.606341522041294
294,1,0.9053685025667401
295,1,0.014355884660072094
296,0,0.8254907783681699
297,0,0.21325061312593074
298,1,0.3838026037158907
299,0,0.2361185443186804
300,0,0.9885284799491956
301,1,0.5480092351693888
302,0,0.5956751293129735
303,1,0.8526500776241858
304,0,0.623124810252211
305,0,0.7841503723485596
306,1,0.31379780191479145
307,1,0.017796486982547877
308,1,0.377840434201242
309,1,0.13515312863687434
310,0,0.6490607315799626
311,1,0.5566060427696936
312,1,0.5649272984628281
313,1,0.9945780011218885
314,1,0.6986852505085654
315,0,0.42481564088252166
316,0,0.3350729598941651
317,0,0.804821222178403
318,1,0.15402134533052214
319,0,0.6541951369165023
320,0,0.8424449426395317
321,1,0.23797929393991313
322,1,0.018612717976212223
323,1,0.8560795045533897
324,1,0.14612559824251914
325,1,0.6849684454443716
326,1,0.6812138887504744
327,1,0.41472653564342854
328,1,0.1401544817369872
329,0,0.17350363122624024
330,0,0.3835171550387386
331,0,0.3587522670223191
332,0,0.752136112439553
333,0,0.22978085625521194
334,1,0.17156906039387154
335,0,0.6435713641385574
336,0,0.15948424638768643
337,1,0.7164116916616975
338,0,0.003974177842480886
339,1,0.4604610410567319
340,0,0.42894260694667563
341,1,0.34770724452399004
342,0,0.059208250875085966
343,0,0.8548740628168032
344,0,0.18759792824951038
345,0,0.2150115720936442
346,0,0.8802848523208164
347,1,0.15540587778171144
348,0,0.8181593026330479
349,0,0.01843892299024641
350,1,0.26238145113696654
351,1,0.925836084021624
352,0,0.3848091366135945
353,0,0.11669573770135644
354,0,0.6752754791013481
355,0,0.48399417011444823
356,1,0.09205742091369395
357,1,0.7767782299725389
358,0,0.743497753270075
359,0,0.4966633816235809
360,1,0.2434558933223675
361,0,0.3779606929399012
362,1,0.07290631334398623
363,0,0.9591226926857938
364,0,0.9583076359262023
365,0,0.5028340174147788
366,0,0.13799696430143182
367,1,0.04143264724496076
368,0,0.6956942944204797
369,1,0.10650275870382131
370,0,0.5690620904223895
371,0,0.027714627965357508
372,0,0.84100312409843
373,1,0.41722381093179917
374,0,0.5460378116635368
375,0,0.16608735590407264
376,0,0.6602729571439485
377,1,0.1298115043798146
378,1,0.5788122767604773
379,0,0.42071079957204605
380,1,0.8115823389266061
381,0,0.9180358659809561
382,1,0.22421450723860437
383,0,0.17368777540844615
384,1,0.6990129390268991
385,1,0.0540090982256588
386,1,0.13748929828353484
387,1,0.01982391947476292
388,1,0.8942649632639217
389,1,0.38704580026993185
390,1,0.8078169893374301
391,1,0.6187885163118265
392,0,0.7365438700628184
393,0,0.5242307474495718
394,1,0.021650404295432857
395,0,0.2533420544622289
396,1,0.04088873737288801
397,0,0.8547324770558757
398,1,0.5766149972287685
399,1,0.5930396506397205
400,0,0.06499157780222031
401,0,0.8631430511081655
402,1,0.4369561822208575
403,0,0.1518537564301341
404,0,0.621147608123242
405,0,0.5683190334926517
406,1,0.2625279161601818
407,0,0.3144566393373526
408,0,0.6461816176404137
409,1,0.6571971193610329
410,0,0.0030972987283773845
411,0,0.043400020851169896
412,1,0.451572212691736
413,0,0.6865981806701215
414,1,0.5341760415366447
415,0,0.31833220832476083
416,1,0.69746218630663
417,0,0.24031049887984346
418,0,0.9114791077496939
419,0,0.8823533532678856
420,0,0.22497820994503126
421,1,0.3940699274558819
422,0,0.7602613473165598
423,1,0.005492854157583715
424,0,0.026647049185231975
425,0,0.28279428544856033
426,0,0.2497886725377345
427,1,0.6198602236947371
428,0,0.2127301138657971
429,1,0.8628625210959524
430,1,0.3837569278745192
431,1,0.921835161573433
432,1,0.32667589855203893
433,1,0.38468319802896733
434,1,0.42282596134538175
435,1,0.7012866258849043
436,0,0.22581689136054117
437,1,0.4244646116619034
438,0,0.09032636645648151
439,0,0.9795786499248885
440,1,0.48774866248523374
441,0,0.09568545179798271
442,1,0.6682573096651345
443,1,0.5928466687423017
444,0,0.6553672039395948
445,0,0.5807038272605167
446,0,0.4919232036350737
447,1,0.9415215866157836
448,1,0.3170716645773587
449,0,0.020860792308514897
450,1,0.12343925674629652
451,1,0.9783291401877251
452,0,0.5011982020459453
453,0,0.7810166700107712
454,0,0.9338447994619286
455,1,0.9268409787398985
456,0,0.24256890483024873
457,0,0.8565541016501791
458,0,0.6220643283226505
459,0,0.1275359622626736
460,0,0.39556077354269636
461,1,0.2803842035839177
462,1,0.4027301203479734
463,0,0.7924695275436199
464,1,0.701754604277207
465,0,0.6525796181319665
466,1,0.904942580369403
467,1,0.6588075241371713
468,1,0.5809525169355052
469,1,0.8618981059277696
470,1,0.11433623211208843
471,1,0.2148190759688995
472,0,0.9315263281898045
473,1,0.1478157998173516
474,0,0.033536269934785645
475,1,0.9878756441057448
476,0,0.07674125057266534
477,1,0.10962461002339596
478,1,0.2264965154070987
479,0,0.8789382046793778
480,0,0.37331794961260967
481,1,0.311618374841115
482,0,0.9729715723605951
483,1,0.39501864721889934
484,0,0.9456857760910978
485,0,0.16153372223442997
486,1,0.47893396928971554
487,1,0.5874545762817796
488,0,0.5050485915851428
489,1,0.9998436355811096
490,1,0.8945901747301331
491,1,0.09506327446816798
492,1,0.2295802721675212
493,1,0.7323854965264038
494,0,0.43022682703624116
495,0,0.9081241380108636
496,0,0.37004292732311805
497,0,0.0986195959269448
498,0,0.3505201120416216
499,0,0.9783533486151468
500,1,0.5819180670529255
501,1,0.43735617664178394
502,0,0.30735420139710523
503,1,0.2727947527670287
504,1,0.344986439320369
505,0,0.04307094340783535
506,1,0.6508390748945467
507,0,0.8476761471010595
508,0,0.8665307943028783
509,0,0.49767074807775136
510,1,0.546308824328166
511,1,0.47630479682876925
512,0,0.6834278730936224
513,1,0.827071431658961
514,0,0.5853257660626515
515,1,0.5280033001411714
516,1,0.07440456973041987
517,0,0.17056638597603158
518,0,0.31228309670731025
519,0,0.3046975353533552
520,0,0.29238946145831846
521,0,0.3834865362653477
522,1,0.7027442231741056
523,1,0.8629255634135252
524,0,0.12549747744173045
525,0,0.008065610871568207
526,0,0.09138148848217098
527,0,0.6495599239870359
528,1,0.06410255070632043
529,1,0.6645747669360077
530,0,0.9950432205465993
531,0,0.10514908746981011
532,1,0.10086109830375056
533,0,0.020485227361133895
534,0,0.5545421001050029
535,1,0.9297000791891048
536,1,0.865306800381316
537,0,0.48739291318926625
538,1,0.9413959475466264
539,1,0.5033345609564588
540,1,0.42040617071520126
541,1,0.777477706212336
542,0,0.9942157939194481
543,0,0.1280290698942821
544,0,0.20094153131196146
545,0,0.043016540682414894
546,0,0.3953416199897182
547,0,0.1653858705271748
548,0,0.04184248153680359
549,1,0.6740210448779762
550,1,0.8306642340000245
551,1,0.6746671939074578
552,1,0.6254574316366868
553,1,0.03570753881141697
554,1,0.816926023229823
555,0,0.5358912248372136
556,1,0.30282701399846823
557,1,0.7852486030263229
558,0,0.06214829308611647
559,0,0.611620344904655
560,0,0.7688946982230347
561,1,0.2731606353050887
562,1,0.10934648496163746
563,1,0.008096236470557905
564,1,0.3261917655511215
565,0,0.07798652026634534
566,1,0.8467005756855266
567,1,0.04341614960852058
568,0,0.7076423656938958
569,0,0.046248749441632486
570,0,0.7433639723074288
571,0,0.5417715275784484
572,0,0.026113575954213042
573,1,0.5544600148691813
574,1,0.14653292904631865
575,0,0.8704677823944775
576,0,0.37394602559978873
577,1,0.08910279474588656
578,1,0.5234554875754122
579,1,0.36174960994406824
580,0,0.7591200342467674
581,1,0.431037463667866
582,0,0.9149879414266886
583,0,0.5606498938524286
584,0,0.11773610958208724
585,0,0.07772424107463405
586,1,0.6316734060324658
587,1,0.1267504722955074
588,0,0.6900758991832613
589,0,0.3348774233151559
590,0,0.9020292738592391
591,1,0.7322775033915181
592,1,0.9080784713036528
593,0,0.6371389244112656
594,0,0.3511701675197735
595,1,0.47074546819735474
596,1,0.16600145424924284
597,1,0.5203682279821318
598,1,0.1593925481442494
599,0,0.6563543583700678
600,1,0.43941140055784633
601,0,0.1090165760791969
602,1,0.12362198575945937
603,0,0.8181347184936973
604,0,0.5832881795807155
605,1,0.005743234508401529
606,1,0.5917335335656315
607,1,0.8731451899664364
608,0,0.11872996590283524
609,0,0.8864708494742337
610,0,0.18436052146855786
611,0,0.1842808631783408
612,1,0.4636106868578155
613,1,0.908328325159277
614,1,0.7589898948141351
615,1,0.4499251881449632
616,0,0.6950869607577423
617,0,0.673399881342816
618,1,0.4615696523996953
619,1,0.7697626632719601
620,1,0.7530354156150965
621,1,0.7003370101187126
622,1,0.10935740368384994
623,0,0.9442416831330532
624,0,0.34065007510084633
625,0,0.12778044650767273
626,1,0.7361129290321134
627,1,0.9721038037911521
628,1,0.2415695407270817
629,0,0.6394406641231408
630,1,0.8030605379866892
631,1,0.43998328632892847
632,1,0.5650590925102577
633,0,0.45052002479524667
634,1,0.07804930128028953
635,0,0.969980720119006
636,0,0.4931253696035822
637,1,0.09458999823204162
638,0,0.4413146021968599
639,1,0.13742135343330686
640,0,0.7801145860298123
641,0,0.9404504855149081
642,1,0.29027930809391356
643,1,0.4507996256403197
644,1,0.17708354692719175
645,1,0.9846693695444764
646,0,0.5904124664777196
647,0,0.7642389790983961
648,1,0.0732442923097133
649,1,0.9469698253715022
650,1,0.5930173374600921
651,0,0.7427234205774929
652,1,0.7950037698176272
653,0,0.7710478658432904
654,1,0.8937050668903362
655,1,0.45456500325258553
656,0,0.6846108431823147
657,0,0.3791435770846395
658,1,0.3543616279659555
659,0,0.6932915052648008
660,1,0.441650340027012
661,0,0.7035502892562928
662,0,0.5059698628749133
663,0,0.06393181867032105
664,1,0.8192473369649172
665,1,0.37423053951704455
666,0,0.1894253629167627
667,0,0.6013851570382182
668,1,0.037393474601641774
669,0,0.15340682821766183
670,1,0.6312120083854292
671,0,0.3320697718401413
672,0,0.8384431306086746
673,1,0.9108637322725343
674,1,0.6137087267884243
675,0,0.8554178048258344
676,1,0.7271605682365062
677,1,0.47750276946619763
678,1,0.9480425313271739
679,1,0.8869402257398828
680,0,0.5936632237294166
681,0,0.5073717984029401
682,1,0.45966958567118144
683,0,0.6868201493005947
684,1,0.32411579407159474
685,0,0.6153893249619655
686,0,0.7130059847666155
687,0,0.17877674413003175
688,0,0.8043079274875935
689,0,0.35575974410024314
690,1,0.7607597386900729
691,1,0.9122111278697781
692,0,0.765011901758408
693,1,0.0005243970638826312
694,0,0.10326877393579958
695,1,0.2104952708572858
696,1,0.3248485597912806
697,0,0.6649184801145438
698,0,0.5824233196520213
699,1,0.6332031786436443
700,0,0.06155082819911151
701,1,0.5126854705826049
702,1,0.4729825509288711
703,1,0.7921264374411647
704,1,0.6412442746342799
705,0,0.6558104566144036
706,0,0.3967955102956997
707,0,0.7494590761395399
708,0,0.48135902576489364
709,0,0.5371842088956064
710,1,0.5329356451044325
711,0,0.3282698809032304
712,0,0.6420897842637209
713,1,0.19756177365624294
714,0,0.6837784869034819
715,0,0.0734812018599249
716,0,0.23131002653637434
717,1,0.3115561035671537
718,1,0.22661335394359172
719,1,0.09350771128085344
720,1,0.6120283630721302
721,1,0.6599241187780647
722,1,0.38093173885907405
723,1,0.7599419237832271
724,0,0.8257006576144674
725,1,0.0047708231803582635
726,1,0.05510993079933457
727,1,0.5980016979341612
728,0,0.5588701646584917
729,1,0.5967891125462168
730,1,0.8324532060465901
731,1,0.9008659959602852
732,0,0.5239970793753113
733,0,0.03299275922424316
734,1,0.14461321695115537
735,0,0.07935695783631191
736,1,0.14850579673336128
737,0,0.5481497869605857
738,0,0.9129540778308396
739,0,0.2742012792228494
740,0,0.8422630164199236
741,1,0.9947908868247319
742,1,0.30280798716096147
743,0,0.029141015008456783
744,1,0.24190480107162604
745,1,0.18669313343678795
746,1,0.01435280160422725
747,0,0.11703494229853739
748,1,0.18016822960290824
749,0,0.9025865639386579
750,0,0.5226174487777024
751,0,0.6991654166281417
752,0,0.8350893062870968
753,1,0.13003240730407006
754,1,0.015472393022717301
755,1,0.6596354891147747
756,1,0.7377479659856376
757,0,0.2732074934480465
758,0,0.6404940573428152
759,0,0.3364281264300232
760,0,0.7788747413953334
761,1,0.8157957682093425
762,0,0.5982121622419723
763,0,0.24926223530853364
764,0,0.9277938592779309
765,0,0.6776016473917008
766,0,0.5987458548442541
767,1,0.45514961543309684
768,1,0.22665084741540176
769,1,0.7406267366638292
770,0,0.4676669509177356
771,0,0.6528206288972577
772,0,0.25302491675043415
773,0,0.8016990741502349
774,1,0.4954982476732256
775,0,0.8339302480435187
776,1,0.7565639060150041
777,1,0.42236534127150005
778,1,0.7614274415282456
779,0,0.5858783926831235
780,1,0.6110985694571047
781,1,0.1482402956362826
782,0,0.29843993893274834
783,1,0.6353383431614291
784,1,0.6539120025549877
785,1,0.5687705861564002
786,0,0.7613458327642877
787,1,0.9402100915484731
788,1,0.5248064865348039
789,0,0.48106777865733574
790,1,0.900683286316098
791,0,0.04743912441462084
792,1,0.15890314382170811
793,1,0.6658977213620217
794,1,0.7030900095820218
795,0,0.22303415976599927
796,0,0.021565722955624533
797,1,0.785664334427196
798,0,0.4347419245958001
799,0,0.7747292848542379
800,0,0.656144215533862
801,0,0.8431995898197764
802,1,0.6652943126180946
803,0,0.03594657792245559
804,1,0.7454510122673326
805,1,0.1201420602419514
806,0,0.058331071011874513
807,0,0.6165738503293707
808,0,0.14472429101351225
809,1,0.8368050322125569
810,0,0.8345435226537505
811,1,0.6026850050492355
812,0,0.9907715659049487
813,1,0.04456295337854932
814,1,0.04974049784169332
815,1,0.23966165876985535
816,1,0.2739771109764978
817,0,0.8204461372587054
818,0,0.5909090671722891
819,1,0.31163333565306295
820,0,0.373897609904028
821,0,0.9524617308057424
822,0,0.6495242290993284
823,0,0.7062300041578448
824,0,0.7629566647651016
825,0,0.8015949856315486
826,0,0.44709672974235704
827,0,0.4910305200926527
828,0,0.6881671981529457
829,0,0.332879783025014
830,0,0.4874662347219726
831,0,0.7613223424453264
832,0,0.013433466429731311
833,0,0.37168506096459974
834,0,0.7525008471844578
835,0,0.6061876268084356
836,0,0.8429822975914631
837,0,0.5060277647428258
838,0,0.777291279685168
839,1,0.5865149372100232
840,0,0.8195181774145134
841,0,0.9944521066023343
842,1,0.37681826232431914
843,1,0.39181003593154606
844,0,0.30713745407781334
845,1,0.9317352496617425
846,0,0.265003011124363
847,1,0.4861023723662169
848,1,0.9646313710090617
849,1,0.6434421228595353
850,1,0.055046221838331855
851,0,0.9490575375379842
852,1,0.3843240915472971
853,0,0.3293730691789776
854,1,0.08194717250717531
855,0,0.17284518571612395
856,0,0.3219448780075834
857,0,0.6710305687804007
858,1,0.519968798443069
859,0,0.45961451347668003
860,1,0.3086019476271471
861,0,0.808094925390002
862,0,0.8898593855487386
863,0,0.6634037134541917
864,0,0.33725494251447685
865,1,0.04265114603622322
866,1,0.3255437294349304
867,1,0.9078150694057767
868,1,0.23214695989904077
869,0,0.21026147133331452
870,0,0.28538844636178895
871,1,0.20142102405580053
872,0,0.6484881947029003
873,0,0.3295744710054652
874,0,0.055748654540137
875,0,0.5172861675834541
876,0,0.676618879212627
877,0,0.888605853114949
878,0,0.19165547996661947
879,1,0.14965008318770723
880,1,0.9903314394832144
881,1,0.11788567596909683
882,1,0.018210170872481224
883,1,0.6367722932964638
884,1,0.6253755547086445
885,0,0.5312927085953724
886,0,0.9609694515536954
887,1,0.3104708969619415
888,1,0.1889464029399719
889,1,0.4813552750345884
890,1,0.6080171463691736
891,1,0.3565403074325787
892,0,0.6738074666552575
893,1,0.3386326621608656
894,0,0.9576907864934724
895,0,0.5143823276422534
896,1,0.20626771661012766
897,0,0.6773643936501808
898,0,0.6171423555455219
899,1,0.7957749442964167
900,0,0.9206553000940326
901,1,0.40954019720657353
902,0,0.6561317467980138
903,0,0.4657582307877284
904,1,0.8114641599264014
905,0,0.10733658713960936
906,1,0.18171002478225606
907,1,0.009611773260463585
908,1,0.23332752927305334
909,1,0.8988195144137341
910,0,0.42218775872700665
911,1,0.1932350257270563
912,0,0.05935681279551719
913,0,0.049431613880937975
914,0,0.5627187308186716
915,0,0.7904730204552309
916,0,0.5731638911730541
917,1,0.5662265725726101
918,1,0.2698645820584217
919,0,0.2901300130285396
920,1,0.5120316676867641
921,1,0.39133402447323307
922,0,0.34154449016612887
923,1,0.9472492559421296
924,1,0.5573696832854372
925,1,0.4292477277756265
926,1,0.06178365664653007
927,1,0.8703446627638919
928,1,0.9421590827329454
929,1,0.7146498973006528
930,1,0.5537840273997648
931,0,0.28017672669865235
932,1,0.8274076796896327
933,0,0.2169109307973951
934,0,0.4470481395528274
935,0,0.10555095508946932
936,1,0.017075688903281927
937,1,0.7719829825528843
938,0,0.1071154475912024
939,1,0.9234097462454103
940,0,0.9745443232215757
941,0,0.5103366754575658
942,0,0.42624972512227266
943,1,0.13419215021804998
944,0,0.3947265934436537
945,0,0.17100637452472045
946,0,0.5890066770094183
947,0,0.8323445454600744
948,0,0.16931105037506844
949,1,0.9315916084240445
950,1,0.4255183681761706
951,0,0.9805015583304092
952,1,0.5672184319250043
953,1,0.7466476144937839
954,0,0.2729861316197566
955,1,0.5017626439958569
956,1,0.19677917754942043
957,0,0.36427361647261736
958,1,0.43325232816256876
959,0,0.44784313744132087
960,0,0.7845437944950642
961,1,0.7581480211612377
962,1,0.6516315845862864
963,1,0.13681518780487667
964,0,0.5973868038322723
965,1,0.06681457464238472
966,0,0.5875868580216699
967,0,0.44796348114080753
968,0,0.5067691843168858
969,1,0.6569986311384616
970,0,0.12805635625596334
971,0,0.3089633797402409
972,1,0.18939825425168366
973,0,0.2775520729929313
974,0,0.11082004010143665
975,1,0.7992145087449289
976,0,0.6375066342022321
977,0,0.4816497107278669
978,1,0.22643764051387594
979,1,0.5197717935984366
980,0,0.17330364835249656
981,1,0.28332012139903817
982,1,0.005938390103900404
983,0,0.35772890357921483
984,1,0.7130390768850551
985,0,0.21889292806343208
986,0,0.28632778241127854
987,1,0.43364280493372187
988,1,0.15519993603752202
989,1,0.20631259657810186
990,1,0.2267697757121897
991,0,0.40772132788841176
992,0,0.7454238697342017
993,1,0.14186758900121343
994,1,0.2274439618094024
995,0,0.9273460951753514
996,0,0.27160281593306446
997,0,0.7358495999240423
998,1,0.7464253923596736
999,0,0.444758241115239
1000,0,0.2601870374825773
1001,1,0.6814963597900929
1002,0,0.41216925146479577
1003,1,0.018251338599448275
1004,1,0.07202512600242061
1005,0,0.49511699181212165
1006,0,0.8449781434111513
1007,1,0.9733315950926142
1008,1,0.6521841509889847
1009,1,0.571415232748846
1010,0,0.2574455859005438
1011,0,0.048754962938692636
1012,1,0.6767632389433661
1013,1,0.12059054797413848
1014,0,0.6199895768256986
1015,1,0.42047732234253943
1016,0,0.5788025237521595
1017,1,0.8537400323224684
1018,1,0.109481008642632
1019,0,0.8951807719302548
1020,1,0.6549847238240805
1021,1,0.5870160637836734
1022,1,0.16502518604653216
1023,1,0.07575226854147699
1024,0,0.6470126633888579
1025,0,0.6421042853239673
1026,1,0.4966865879750437
1027,0,0.9276459043452716
1028,1,0.19917004731610233
1029,0,0.08232810482842812
1030,0,0.21358698122578024
1031,1,0.6740294524253537
1032,0,0.4793269582614528
1033,0,0.7096674642214891
1034,1,0.20582178404826812
1035,0,0.7262658344568622
1036,1,0.24505299447484274
1037,0,0.5080962327296574
1038,1,0.6691726189952778
1039,0,0.566634491829975
1040,1,0.18405823802317156
1041,1,0.5053099186504405
1042,1,0.07880811413199096
1043,1,0.8468014143741729
1044,0,0.3666968768655957
1045,0,0.05046353228731293
1046,0,0.4909637754516001
1047,1,0.8762621092712275
1048,0,0.7476786105297687
1049,1,0.20918533010272622
1050,0,0.08865388523098483
1051,1,0.2305004795725104
1052,0,0.9596938348213863
1053,1,0.5212575073444244
1054,1,0.4144981935002874
1055,0,0.26922806830226054
1056,1,0.1843921422282192
1057,1,0.08260237659519065
1058,0,0.5499728612766982
1059,1,0.262421767388599
1060,0,0.05289060580440785
1061,1,0.73187087259694
1062,0,0.4659884220461976
1063,0,0.4773771135550148
1064,1,0.12883474610462387
1065,1,0.6083767840274804
1066,0,0.304661063385107
1067,1,0.43306522877133746
1068,0,0.3652942825328217
1069,0,0.6405375291935158
1070,1,0.47327938551950866
1071,0,0.7887879797631523
1072,1,0.5057572044151195
1073,1,0.37748181550881776
1074,0,0.8495227473046417
